"pronoun"	"verb"	"context"	"filename"
"33600"	"he"	"continued"	" ``This was a classic compromise, and every compromise bears the taste of bitterness,'' Izetbegovic wrote. But, he continued, ``haven't we agreed that the war only continues to destroy the being of Bosnia and that the continuation of the war suits the war criminals _ that it feeds them and defends them and that peace will in one way or another destroy them?'' </P> "	"nyt_eng_199509.gz"
"33607"	"he"	"continued"	" ``This was a classic compromise, and every compromise bears the taste of bitterness,'' Izetbegovic wrote. But, he continued, ``haven't we agreed that the war only continues to destroy the being of Bosnia and that the continuation of the war suits the war criminals _ that it feeds them and defends them and that peace will in one way or another destroy them?'' </P> "	"nyt_eng_199509.gz"
"33986"	"he"	"continued"	" He praised the panel for its stamina and attentiveness, particularly after one juror helped label an exhibit. ``I can tell by the expression on your faces every day that you're all tired, almost as tired as I am,'' the judge said. But, he continued, ``You're clearly as much on top of this as some of the lawyers and maybe more so than me. I know it's tough, but hang in there. We're almost there.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19950915.0612 type=story > <HEADLINE> PATRIOTS DEFENSE FACES SECOND BIG EARLY-SEASON TEST IN 49ERS </HEADLINE> <DATELINE> FOXBOROUGH, Mass. (BC-FBN-PATRIOTS-BOS) </DATELINE> <TEXT> "	"nyt_eng_199509.gz"
"34620"	"he"	"continued"	" The claim was filed, he continued, to to protect his privacy and that of his family from leaks of material contained in his confidential personnel file. </P> "	"nyt_eng_199509.gz"
"34777"	"he"	"continued"	" ``Big, family-sized condos are so hot you can feel the heat right down to the bottom of your feet,'' said Clark Halstead, head of the brokerage that bears his name. In the '80s, he continued, ``developers _ in their wisdom _ built teeny-weeny chicken coops, because the conventional wisdom was that they'd get more per square foot. </P> "	"nyt_eng_199509.gz"
"35227"	"he"	"continued"	" While relations haven't yet returned to what they were before the intifada, he continued, ``If Oslo B succeeds, it will contribute to strengthening economic ties with the territories.'' </P> "	"nyt_eng_199509.gz"
"35296"	"he"	"continued"	" But Scheck, he continued, could provide Cochran's fail-safe and the juror's salvation, offering them a chance to reconcile their heads and their hearts. </P> "	"nyt_eng_199509.gz"
"35306"	"he"	"continued"	" But Scheck, he continued, could provide Cochran's fail-safe and the juror's salvation, offering them a chance to reconcile their heads and their hearts. </P> "	"nyt_eng_199509.gz"
"35481"	"he"	"continued"	" Richer countries with an interest in stable markets, he continued, should subscribe to the proposed $50 billion emergency fund that the IMF will use to bail out emerging economies in difficulties. Rubin predicted the new fund would be in place sometime next year. </P> "	"nyt_eng_199510.gz"
"35619"	"he"	"continued"	" ``We are trapped and we'll have to get out of this honorably,'' said Denard, adding that he would go quietly, without a fight. France, he continued, has ``given us the works. This could have been avoided perhaps with a bit more flexibility.'' He suggested that he would surrender the following day. ``It's now just a matter of hours.'' </P> "	"nyt_eng_199510.gz"
"36035"	"he"	"continued"	" But, he continued, ``What we can't agree to is price rollbacks that will impact on the quality of care.'' He said the reductions were so severe that they ``will unquestionably cause some physicians to leave Medicare.'' </P> "	"nyt_eng_199510.gz"
"36249"	"he"	"continued"	" ``What's the point of showing people an everyday room?'' Despont said. A show house is worth doing, he continued, ``only if you can be completely fantastic.'' This year, he got his wish. </P> "	"nyt_eng_199510.gz"
"36323"	"he"	"continued"	" ``What's the point of showing people an everyday room?'' Despont said. A show house is worth doing, he continued, ``only if you can be completely fantastic.'' This year, he got his wish. </P> "	"nyt_eng_199510.gz"
"38724"	"he"	"continued"	" In the Simpson case, he continued, ``you could have gotten a conviction, but it wouldn't be a legitimate verdict to African-Americans. </P> "	"nyt_eng_199511.gz"
"38927"	"he"	"continued"	" If Israel annexed the West Bank and Gaza, he continued, 35 to 40 percent of Israel's population ``will be Palestinians who don't like to live under our roof, who oppose the destiny of the Jewish state... </P> "	"nyt_eng_199511.gz"
"38928"	"he"	"continued"	" If Israel annexed the West Bank and Gaza, he continued, 35 to 40 percent of Israel's population ``will be Palestinians who don't like to live under our roof, who oppose the destiny of the Jewish state... </P> "	"nyt_eng_199511.gz"
"39715"	"she"	"continued"	" She said she was initially ``miffed'' that march organizers did not invite women. ``I don't want to be relegated to frying chicken in a movement for our liberation,'' she said. But in retrospect, she continued, ``there are things that only black men can do for our community.'' </P> "	"nyt_eng_199511.gz"
"40428"	"she"	"continued"	" At such festivals, she continued, students are exposed to the three fundamentals of dance education: technical training, watching great performers and participating in good talk. </P> "	"nyt_eng_199511.gz"
"42527"	"they"	"continued"	" ``To state that no US military forces will be involved'' in arming and training, they continued, ``is a guarantee that such a program will be wholly ineffective and may not even occur.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19951212.0736 type=story > <HEADLINE> CANADA QUESTIONS SALINAS' PRESENCE, BUT U.S. HINTS AT WELCOME </HEADLINE> <DATELINE> MEXICO CITY (BC-MEXICO-NBC-NYT) </DATELINE> <TEXT> "	"nyt_eng_199512.gz"
"42563"	"he"	"continued"	" ``If they can be a reporter on a local station, and maybe a weekend anchor, earning very good money, living in decent places to raise families, why should they go overseas and earn less money as a network reporter and cover dangerous stories?'' he asked rhetorically. The answer, he continued, should be that they aspire to be serious journalists, not television celebrities. </P> "	"nyt_eng_199512.gz"
"42631"	"she"	"continued"	" ``I don't have any doubts that in participating in the election, you were guided by principled motives,'' she wrote to the leaders of several minor parties that are widely expected only to siphon votes from more viable groups. But, she continued, ``you are confusing the democratically oriented voters and you are making the victory of Communist and nationalist forces much easier.'' </P> "	"nyt_eng_199512.gz"
"43170"	"he"	"continued"	" The epidemic, he continued, has ``decimated our audience, who've been so loyal. And, of course, we've lost the performers, the men who've taught me everything I know'' _ Bill Vehr, John Brockmeyer, Ethyl Eichelberger, Georg Osterman and Ludlam. </P> "	"nyt_eng_199512.gz"
"43584"	"he"	"continued"	" ``In a general sense there is nothing wrong with this approach,'' Holland said. ``It has led to tremendous successes.'' But reductionism and the linear mathematics on which it relies, he continued, have hit some serious snags in the last 100 years. The first blow came when scientists like Kurt Goedel proved that mathematical systems are always incomplete and cannot be relied on to describe nature. </P> "	"nyt_eng_199512.gz"
"43673"	"he"	"continued"	" ``In a general sense there is nothing wrong with this approach,'' Holland said. ``It has led to tremendous successes.'' But reductionism and the linear mathematics on which it relies, he continued, have hit some serious snags in the last 100 years. The first blow came when scientists like Kurt Goedel proved that mathematical systems are always incomplete and cannot be relied on to describe nature. </P> "	"nyt_eng_199512.gz"
"44509"	"he"	"continued"	" Earlier, the Republicans had put off Thursday's scheduled negotiations with Clinton at the White House. But they said they wanted to meet on Friday. On Thursday night Dole told the Senate, ``By early next week we should have an agreement.'' After a pause, he continued, ``or disagreement.'' </P> "	"nyt_eng_199601.gz"
"44529"	"he"	"continued"	" Earlier, the Republicans had put off Thursday's scheduled negotiations with Clinton at the White House. But they said they wanted to meet on Friday. On Thursday night Dole told the Senate, ``By early next week we should have an agreement.'' After a pause, he continued, ``or disagreement.'' </P> "	"nyt_eng_199601.gz"
"44532"	"he"	"continued"	" Earlier, the Republicans had put off Thursday's scheduled negotiations with Clinton at the White House. But they said they wanted to meet on Friday. On Thursday night Dole told the Senate, ``By early next week we should have an agreement.'' After a pause, he continued, ``or disagreement.'' </P> "	"nyt_eng_199601.gz"
"44890"	"she"	"continued"	" But, she continued, ``the ads imply that these are as good or better than anything you can get. What about the things that are in food like phytochemicals and things we don't even know about that may prevent cancer and heart disease? These formulas are marketed as an ideal meal and they aren't. There are no fruits, no vegetables, no grains or beans.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19960109.0372 type=story > <HEADLINE> U.S. COMMODITIES: GASOLINE FALLS, STORM SLOWS DEMAND (UPDATE1) </HEADLINE> <DATELINE> New York, Jan. 9 (Bloomberg) (BC-US-COMMODITIES-UPDATE1-BLOOM) </DATELINE> <TEXT> "	"nyt_eng_199601.gz"
"45211"	"he"	"continued"	" ``She is a unique first lady,'' Miller said. Ever since she led the failed effort at national health care reform, he continued, the White House seems to have been stymied ``not only on how to make her a positive _ but how to not make her a negative.'' </P> "	"nyt_eng_199601.gz"
"45847"	"she"	"continued"	" Ms. Huber testified to routinely packing away the billing records last summer in a box destined for her own office, assuming they were left out on the table as part of the usual filing routine. She did not think about them again, she continued, until she discovered them on Jan. 4 in renovating her office, looked at them and realized that the committee was searching for them. </P> "	"nyt_eng_199601.gz"
