"pronoun"	"verb"	"context"	"filename"
"111190"	"he"	"recalled"	" For the next three years, Santanna said, he endured relentless homophobia while in public and private foster care. There was the humiliating initial physical, he recalled, in which a doctor examined him for signs of anal intercourse, apparently because he suspected Santanna was gay. At the boys' homes he was sent to, he was repeatedly taunted for being effeminate. He couldn't tell staff members; they never asked. But because of his depression and the stress over hiding his orientation, Prozac entered his life, as did thoughts of suicide. </P> "	"nyt_eng_200204.gz"
"111239"	"she"	"recalled"	" She said one of her biggest surprises was the way the redevelopment project seemed to balloon out of nowhere. She and Leventhal began the process, she recalled, by forming a committee to consider Lincoln Center's needs into the 21st century. Built in the 1960s, the center had begun to show serious wear and needed technological updating as well, she said. </P> "	"nyt_eng_200204.gz"
"111399"	"she"	"recalled"	" The next day, an elderly woman, whose name Swanson doesn't remember, rang the historical society. Her father, she recalled, had attended a party at Ruth's cottage one winter night. When the crowd grew, Ruth pushed the piano onto the frozen pond and continued the festivities there. When the pond thawed, she said, the piano sank. </P> "	"nyt_eng_200204.gz"
"112213"	"he"	"recalled"	" While members of DeSilva's tour group laughed, he recalled, ``I was thinking of all those horror movies of animals attacking humans and taking over the world.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_20020411.0350 type=story > <HEADLINE> SENATE OVERWHELMINGLY PASSES BIPARTISAN ELECTION REFORM </HEADLINE> <DATELINE> WASHINGTON (BC-CONGRESS-ELECTIONS-1STLD-WRITETHRU-NYT) </DATELINE> <TEXT> "	"nyt_eng_200204.gz"
"112221"	"she"	"recalled"	" The unsettling sounds of combat have changed Mark's daily routine. On the day before the rocket hit near her house, she recalled, she rushed after school to get her shopping done and return home before the shooting started. ``You get it into your head that things are unsettled,'' she said. ``That night it reached us.'' </P> "	"nyt_eng_200204.gz"
"112368"	"he"	"recalled"	" Though they still thought of themselves as Old Believers, the Guns found that America had changed them. They felt the disparity between their American and Old Believer lives on a 1999 visit to Moscow. It was their first trip to the Russian capital, Gun recalled recently while cooking breakfast in the kitchen of an Orthodox church in New York City's Upper East Side. At an Old Believer monastery, he recalled, he was warmly welcomed as a long-lost brother. A priest even invited him move in with them permanently. </P> "	"nyt_eng_200204.gz"
"112371"	"she"	"recalled"	" ``When I got out, I realized that I left my eye in the taxi,'' said Smalls, who wears a glass eye because of a childhood accident. Her eyes had started tearing in the cab, she recalled, and the glass one must have slipped out and fallen to the floor. She didn't notice it was missing until she was standing on the curb and the taxi was pulling away. </P> "	"nyt_eng_200204.gz"
"112469"	"he"	"recalled"	" It was an exhilarating time, he recalled, when the intense hand-to-hand combat among small software companies led to remarkably rapid technological innovation. </P> "	"nyt_eng_200204.gz"
"112855"	"he"	"recalled"	" On this day, Jesu Nesan, 56, had made a scorching two-day bicycle ride along the A-9 to have a look at his house in Pallai, one of a string of small towns annihilated by war. The destruction here, he recalled, began about 11:30 on the night of March 26, 2000. The Tigers advanced from a lagoon behind his house and stormed a Sri Lanka Army artillery unit in front. Nesan and his family fled to Point Pedro, on Jaffna's northern tip, carrying only what they could on their backs. </P> "	"nyt_eng_200204.gz"
"113216"	"he"	"recalled"	" Lowery recalled the first full year he spent with Kansas City. He had a string of 11 field goals in 12 attempts, then kicked a game-winning field goal against the Lions. The guys who had been most vicious in riding him hugged him, with, he recalled, tears in their eyes. </P> "	"nyt_eng_200204.gz"
"113226"	"she"	"recalled"	" In 1974, she recalled, her college studies in France were cut short by a telephone call informing her that a North Korean agent had fired a pistol at her father. The bullet missed him, but killed her mother. For the next five years, she served as a stand-in first lady, a job cut short in 1979 when South Korea's intelligence chief fatally shot her father. Out of the national spotlight for almost two decades, she reappeared in 1998 to win a by-election for a seat in the National Assembly from her father's old district. </P> "	"nyt_eng_200204.gz"
"113974"	"he"	"recalled"	" ``There are so many things that do not seem to be about books,'' said David Halberstam, who has attended several conventions. ``The power of marketing and merchandising has grown so greatly and so demonstrably at a thing like this.'' A few years ago, he recalled, he felt so out of place that he reacted with surprise when he saw another writer, Richard Russo, through the crowd. ``Oh my goodness, about a hundred yards away _ it's another author,'' Halberstam remembered thinking. </P> "	"nyt_eng_200204.gz"
"113992"	"she"	"recalled"	" Her sister, Johnson, who had worked as a clerk for the City Board of Education, was later hired and put in charge of the medication room. Johnson found this strange, she recalled, because ``I knew jack-diddly about medication.'' </P> "	"nyt_eng_200204.gz"
"113994"	"he"	"recalled"	" Once he arrived in Dubai, his meals were rationed to make sure he did not gain much weight. He was whipped when he was disagreeable. Still, he was luckier than many of his peers. Other little boys with whom he worked, he recalled, tumbled from the camels and broke their bones. </P> "	"nyt_eng_200204.gz"
"114626"	"he"	"recalled"	" The closest David Eckstein had come to hitting a grand slam, he recalled, was the time in an amateur summer league when he was 18 years old. </P> "	"nyt_eng_200205.gz"
"115216"	"she"	"recalled"	" Rhonda Myron was in government relations for the Insurance Department at the time and was standing by at the Capitol to serve as a ``resource witness'' in case she needed to answer questions. But none came up, she recalled, and she nor anyone else testified. </P> "	"nyt_eng_200205.gz"
"115464"	"she"	"recalled"	" One afternoon late in her pregnancy, she recalled, ''he held my hand and said, 'I think you look so sensual right now.' I said: 'Come on, let's be real. I'm a beached whale.' And he said, 'No, I see sensuality in you, and I'm going to make you up.' </P> "	"nyt_eng_200205.gz"
"115918"	"he"	"recalled"	" Shulman , 28, said he had his own paper epiphany at an Austin restaurant last October. His five buddies all wanted to put a different amount on their credit cards. Forty-five excruciating minutes later, he recalled, the bill was settled and Shulman had a business idea. </P> "	"nyt_eng_200205.gz"
"116006"	"he"	"recalled"	" Sean Gatesy remembers when New Jersey Nets fans were so few that they were forced to sit on one side of the arena to give the appearance of a crowd. That was not long ago, he recalled, admitting that until this season he never believed his favorite team would be so close to a championship. </P> "	"nyt_eng_200205.gz"
"116045"	"she"	"recalled"	" Noting that in graduate school Gould dodged bullets and drug runners to collect specimens of this group comprised of both living and fossil species, Dr. Sally Walker, who studies Cerion at the University of Georgia, once said, ``That guy can drive down the left side of the road,'' which is required in the Bahamas, ``then jump out the door and find Cerion when we can't even see it.'' Then, she recalled, this multilingual, internationally respected Renaissance man, student of classical music and astronomy, and countless other eclectia, might joyously break out into Gilbert and Sullivan song. </P> "	"nyt_eng_200205.gz"
"116096"	"she"	"recalled"	" Noting that in graduate school Gould dodged bullets and drug runners to collect specimens of Cerion and their fossils, Dr. Sally Walker, who studies Cerion at University of Georgia, once said, ``That guy can drive down the left side of the road,'' which is required in the Bahamas, ``then jump out the door and find Cerion when we can't even see it.'' Then, she recalled, this multilingual student of classical music and astronomy and countless other eclectia might joyously break out into Gilbert and Sullivan song. </P> "	"nyt_eng_200205.gz"
"116278"	"she"	"recalled"	" Froehlich said that the novelty of being able to alter images eventually wears off. ``At first, they do a lot of manipulation,'' she said. One student, she recalled, applied every special-effect filter available in Photoshop to the same picture, and printed each one. </P> "	"nyt_eng_200205.gz"
"116579"	"he"	"recalled"	" Meanwhile, DiFrancesco took a detour in search of air, climbing about 10 floors, where he found the first group to go upstairs. They could not leave the stairwell; the doors would not open. Exhausted, in heavy smoke, people were lying down, DiFrancesco included. ``Everyone else was starting to go to sleep,'' he said. Then, he recalled, he sat up, thinking, ``I've got to see my wife and kids again.'' He ran down. </P> "	"nyt_eng_200205.gz"
"116596"	"he"	"recalled"	" Meanwhile, DiFrancesco took a detour in search of air, climbing about 10 floors, where he found the first group to go upstairs. They could not leave the stairwell; the doors would not open. Exhausted, in heavy smoke, people were lying down, DiFrancesco included. ``Everyone else was starting to go to sleep,'' he said. Then, he recalled, he sat up, thinking, ``I've got to see my wife and kids again.'' He ran down. </P> "	"nyt_eng_200205.gz"
"116967"	"he"	"recalled"	" Westrum did just that, and, he recalled, Jansen pitched a three-hit shutout. </P> "	"nyt_eng_200205.gz"
"118292"	"he"	"recalled"	" But, he recalled, ``She said, `I'm not afraid. I want to kill people.''' </P> "	"nyt_eng_200206.gz"
"118316"	"he"	"recalled"	" But, he recalled, ``She said, `I'm not afraid. I want to kill people.''' </P> "	"nyt_eng_200206.gz"
"118544"	"he"	"recalled"	" Growing up on his parents' New Waverly farm, he recalled, he and his nine siblings were forced to gather wild blackberries and cut wood just to survive. </P> "	"nyt_eng_200206.gz"
"120207"	"he"	"recalled"	" Wyman said he became an advocate of lead directors after serving on the board of General Motors in the early 1990s. Meetings would begin at 8 a.m., he recalled, and continue through lunch in a blur of slides and oral presentations. The independent directors received far more information than they could possibly digest, he said, but were too respectful of protocol to interrupt or ask critical questions. </P> "	"nyt_eng_200207.gz"
"120292"	"he"	"recalled"	" Of his decision to stop drinking, he recalled, ``I said, `I can't go on like this _ I figured I'd better do something about it, because otherwise I was going to die.''' </P> "	"nyt_eng_200207.gz"
"120427"	"he"	"recalled"	" One of them, now a 47-year-old builder and father of three who asked that his name not be used, says he met Shanley when he was 13 and had run from his South Shore home to the Boston ``scene.'' He recalls Shanley telling him that he was a psychologist who specialized in teen issues. And when the priest offered the boy a place to stay, he says he agreed, and Shanley took him to his third-floor bedroom at Warwick House. He says Shanley had the maid take his dirty clothes and offered him a robe. When it came time for bed, he recalled, ``(Shanley) said, `You can sleep with me.' I was thinking this is not a good idea. And then all of a sudden he is naked and touching me, and I am petrified . . . I was completely freaked out.'' </P> "	"nyt_eng_200207.gz"
"120431"	"he"	"recalled"	" Barry T. Hynes, the former Boston city clerk and the son of former Boston Mayor John B. Hynes, went to him for midlife guidance, he recalled, ``because I admired his life.'' Representative Barney Frank, then a state legislator active in gay-rights issues, attended legislative meetings with him. One of only a handful of priests in the country assigned to work full time with homosexuals, Shanley charmed not only the media and city leaders, but clerical and youth workers throughout New England. They studied Shanley's taped essays on ``Counseling Parents of Gays'' and ``Changing Norms of Sexuality'' as if they were scripture. </P> "	"nyt_eng_200207.gz"
"120446"	"he"	"recalled"	" He wore a jersey from a Mexican club _ America _ the one he grew up rooting for in Mexico City. And when Mexico was defeated by the United States, 2-0, in a second-round match of the World Cup on June 17, he was so upset, he recalled, that he grimaced and then cried. </P> "	"nyt_eng_200207.gz"
"120991"	"he"	"recalled"	" Early in the savings and loan scandals of the 1980s, he recalled, convictions came regularly, and they were upheld on appeal. As the frenzy of that time died down, he said, cases began to be overturned on appeal, indicating that prosecutors had started bringing weaker cases. </P> "	"nyt_eng_200207.gz"
"121050"	"he"	"recalled"	" During one attempt to recover a car, he recalled, ``I had a guy throw an ax through my windshield. I never went back to that guy's house. He got to keep the car.'' </P> "	"nyt_eng_200207.gz"
"121605"	"he"	"recalled"	" As Ling Young, another survivor of the 78th floor, made her way down, she passed two fire marshals, Bucca and James Devery. They had climbed the stairs from the lobby because they did not know about the elevator that ran to the 41st floor. ``Ronnie was ahead of me, like a flight, at all times _ he was just in better shape,'' Devery said in an interview. ``And then on the 51st floor there was a woman standing there on the stairwell landing and she had her arms out and her eyes were closed. And she was bleeding from the side.'' That was Young, and she seemed ready to faint, he recalled, so he decided to escort her out. </P> "	"nyt_eng_200208.gz"
"121876"	"she"	"recalled"	" Cindy Sonnabend was stumped. The game's installation program went through its paces, she recalled, and she clicked ``yes'' each time the machine prompted her to make a choice. Once it was installed, however, ``nothing worked.'' Not the game, and not anything else on the computer. </P> "	"nyt_eng_200208.gz"
"122763"	"he"	"recalled"	" By high school, McCall had developed the careful political instincts that allowed him to avoid being defined by his race, winning the contest for senior class president at Roxbury Memorial High, which at the time, he recalled, was mostly white and Jewish. </P> "	"nyt_eng_200208.gz"
"124523"	"he"	"recalled"	" The credit analysts also work with Payden equity analysts, sharing information gleaned on company visits. ``Management will give them an equity-friendly story,'' Matthews said, ``which is often different from the fixed-income holders' perspective.'' For example, he recalled, a big company once promised credit analysts at a conference that it would use cash flow to pay down debt. Several weeks later, he said, it told the fund's equity analysts that cash flow would be used to buy back shares. </P> "	"nyt_eng_200209.gz"
"124598"	"she"	"recalled"	" A tall blond angel with green eyes, she recalled, it was just Dan, in command. </P> "	"nyt_eng_200209.gz"
"124757"	"he"	"recalled"	" They were about five soldiers, he recalled, standing just one or two yards from the people. ``Every one of us fired from their positions,'' he said. ``The people fell over, one on top of the other. What I remember most vividly, very vividly, was how a baby was shot with three bullets and it was screaming unbelievably loudly.'' </P> "	"nyt_eng_200209.gz"
"124846"	"he"	"recalled"	" ``It was the first time in my life I could afford original art,'' he said recently in an interview in his apartment in Manhattan. Within a year, he recalled, ``I had become an addicted collector.'' </P> "	"nyt_eng_200209.gz"
"124892"	"he"	"recalled"	" When St. John reached her, talking his way through barricades and slogging through debris as thick as autumn leaves, he recalled, ``only her hair was recognizable.'' </P> "	"nyt_eng_200209.gz"
"124923"	"he"	"recalled"	" When St. John reached her, talking his way through barricades and slogging through debris as thick as autumn leaves, he recalled, ``only her hair was recognizable.'' </P> "	"nyt_eng_200209.gz"
"126021"	"he"	"recalled"	" Although Spartis declined to share the information with others at Salomon, he recalled, Santomossimo said he could provide the figures Molnar wanted. The three men made a date to talk again before the market opened on Jan. 3, 2000. </P> "	"nyt_eng_200209.gz"
"126315"	"he"	"recalled"	" Vergara, whose work often chronicles the changes in poor urban neighborhoods, currently has an exhibition of World Trade Center photographs at the New-York Historical Society. He began photographing the towers sometime in 1970, he recalled, with the construction cranes behind them. Including the day they collapsed, he shot the towers over the years, from different vantage points inside and outside the city, at different times of day. </P> "	"nyt_eng_200209.gz"
"126704"	"he"	"recalled"	" After high school, Al went to St. John's University in Queens and then began working as a trader at the New York Stock Exchange. But in 1992, a book called ``Murder Machine'' came out, as did a documentary on the DeMeo gang. Both painted Roy as a butcher. People started pointing and whispering again, and Al's world imploded. He quit his job and began day trading. He developed bleeding ulcers and began collecting cans and piling them in his BMW to redeem them. He slept with a gun under his pillow and walked the house at all hours with gun drawn. He was a crazy man, he recalled, and his wife divorced him. He finally had a nervous breakdown and got into therapy, which he credits with helping him turn his life around. </P> "	"nyt_eng_200209.gz"
"127385"	"he"	"recalled"	" Last spring, he recalled, a group of researchers in Europe withheld information from an Israeli scientist inquiring about its published work. Kennedy's subsequent editorial in Science criticized the European researchers and vowed that the journal would publish no papers from any scientist unwilling to share research information or materials with any scientist, including Israelis. </P> "	"nyt_eng_200210.gz"
"127964"	"he"	"recalled"	" Marberry has vivid memories of growing up in Chicago as a member of the Church of God in Christ, a denomination whose female parishioners, he recalled, were said to wear ``three sizes of hats: large, larger and `why'd you have to sit in front of me?''' </P> "	"nyt_eng_200210.gz"
"128005"	"he"	"recalled"	" As a Jew who obeys kosher law prohibiting shellfish, Stein approached the shrimp supper expecting to eat only salads. But, he recalled, Carter approached him to say, ``I've got a kosher steak for you from Atlanta. How do you want it cooked?'' </P> "	"nyt_eng_200210.gz"
"129034"	"she"	"recalled"	" Some months before, she had talked about that Saturday on the Grand Concourse, when the flier had urged her to get screened for breast cancer. As she left the crowded clinic, she recalled, a peculiar feeling came over her: ``I felt relieved, like I had done my part.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_20021023.0240 type=story > <DATELINE> 10-23-02 19:48:00EDT (BC-TIMES-EXPRESS-BUDGET-) </DATELINE> <TEXT> "	"nyt_eng_200210.gz"
"129043"	"she"	"recalled"	" Some months before, she had talked about that Saturday on the Grand Concourse, when the flier had urged her to get screened for breast cancer. As she left the crowded clinic, she recalled, a peculiar feeling came over her: ``I felt relieved, like I had done my part.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_20021023.0268 type=story > <HEADLINE> MARKET PLACE: A HARDER LOOK AT EARNINGS </HEADLINE> <DATELINE> 10-23-02 20:27:00EDT (BC-EARNINGS-MARKETPLACE-) </DATELINE> <TEXT> "	"nyt_eng_200210.gz"
"129086"	"she"	"recalled"	" Some months before, she had talked about the day that flier had urged her to get screened for breast cancer. As she left the crowded clinic, she recalled, a peculiar feeling came over her: ``I felt relieved, like I had done my part.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_20021023.0397 type=story > <HEADLINE> JAPAN SEEKS AMNESTY FOR EX-G.I. IN NORTH KOREA </HEADLINE> <DATELINE> TOKYO  (BC-NKOREA-U.S.-AMNESTY-N) </DATELINE> <TEXT> "	"nyt_eng_200210.gz"
"129543"	"he"	"recalled"	" Perry said in his deposition that when Daily arrived at the police station, he recalled, ``I remember kissing his ring.'' He and his partner and the chief were all Catholics, he said, adding, ``It was an age of deference.'' Walter V. Robinson and Stephen Kurkjian of the Globe staff contributed to this story.  To read the complete transcript of Bishop Daily's deposition, go to www.boston.com/globe/abuse. </P> </TEXT> </DOC> <DOC id=NYT_ENG_20021028.0409 type=story > <HEADLINE> VERMONT MOTORIST CRUISING COUNTRY ON FRYER FUEL </HEADLINE> <DATELINE> 10-28-02 23:14:00EST (BC-FRYER-FUEL-BOS) </DATELINE> <TEXT> "	"nyt_eng_200210.gz"
"129573"	"she"	"recalled"	" Eager to expand, Dawes brought his company to the United States in 1994 despite being rebuffed by Paradies. He first called it Acronym Inc. but was itching to replace that with Micromuse, said Jill Huntington-Lee, a marketing consultant in the company's early days who joined full time before leaving in June 2000. When she asked one of Dawes's top lieutenants why they did not simply call it Micromuse, she recalled, he replied, ``There's some silly business going on.'' </P> "	"nyt_eng_200210.gz"
"129574"	"she"	"recalled"	" Eager to expand, Dawes brought his company to the United States in 1994 despite being rebuffed by Paradies. He first called it Acronym Inc. but was itching to replace that with Micromuse, said Jill Huntington-Lee, a marketing consultant in the company's early days who joined full time before leaving in June 2000. When she asked one of Dawes's top lieutenants why they did not simply call it Micromuse, she recalled, he replied, ``There's some silly business going on.'' </P> "	"nyt_eng_200210.gz"
"129631"	"she"	"recalled"	" After the arrests in Maryland last week, she recalled, ``my son called me and said, `Look at the TV _ it's John, Mom.' As soon as I saw his face on TV, I called the FBI.'' </P> "	"nyt_eng_200210.gz"
"129929"	"he"	"recalled"	" ``Every time you come up for parole,'' he said, ``they set you down for a little bit longer and say it would be beneficial to take the program.'' One counselor told him, he recalled, that ``if you don't take that program, you're never going to get out.'' </P> "	"nyt_eng_200211.gz"
"129930"	"he"	"recalled"	" ``Every time you come up for parole,'' he said, ``they set you down for a little bit longer and say it would be beneficial to take the program.'' One counselor told him, he recalled, that ``if you don't take that program, you're never going to get out.'' </P> "	"nyt_eng_200211.gz"
"130708"	"he"	"recalled"	" To make the point, he recalled, Barnes himself once accompanied a talk on ``Card Players'' with a recording of Beethoven's Fifth Symphony. </P> "	"nyt_eng_200211.gz"
"131244"	"he"	"recalled"	" BC coach Tom O'Brien said the leap came as a bit of a surprise. Perhaps that's because when Ryan tried the same move in practice, he recalled, ``The guy ended up clipping my ankle and I fell right on my face.'' </P> "	"nyt_eng_200211.gz"
"131515"	"he"	"recalled"	" Michael Criscola, the foreman of the jury, said it was hard to sympathize with Whiteley, who began smoking when she was a teenager and had a history of drug abuse. But Chaber, he recalled, effectively steered the jury's attention from Whiteley to the tobacco executives. ``She had the facts, and she put them in a corner,'' he said. </P> "	"nyt_eng_200211.gz"
"132354"	"he"	"recalled"	" He showed British government officials how different levels of financing affected doctors' decisions, he recalled, ``and they would say: `Oh my God. I had no idea.''' </P> "	"nyt_eng_200211.gz"
"133889"	"she"	"recalled"	" The local parish and priest formed the foundation of faith and strength, said Sister Virginia Bobrowski, a pastoral associate in the Parish of Sacred Heart. For many, she recalled, ``a priest's word was almost as strong as God's.'' </P> "	"nyt_eng_200212.gz"
"133898"	"she"	"recalled"	" The local parish and priest formed the foundation of faith and strength, said Sister Virginia Bobrowski, a pastoral associate in the Parish of Sacred Heart. For many, she recalled, ``a priest's word was almost as strong as God's.'' </P> "	"nyt_eng_200212.gz"
"133899"	"she"	"recalled"	" The local parish and priest formed the foundation of faith and strength, said Sister Virginia Bobrowski, a pastoral associate in the Parish of Sacred Heart. For many, she recalled, ``a priest's word was almost as strong as God's.'' </P> "	"nyt_eng_200212.gz"
"134155"	"he"	"recalled"	" Curt Rogers's boyfriend searched for him all over Boston in a desperate, murderous rage. Yet every domestic violence shelter in the state told Rogers the same thing: women only. Gay domestic violence? Even mental health experts, he recalled, had no clue how to help him. </P> "	"nyt_eng_200212.gz"
"134196"	"he"	"recalled"	" Curt Rogers's boyfriend searched for him all over Boston in a desperate, murderous rage. Yet every domestic violence shelter in the state told Rogers the same thing: women only. Gay domestic violence? Even mental health experts, he recalled, had no clue how to help him. </P> "	"nyt_eng_200212.gz"
"134398"	"he"	"recalled"	" LaTorre previously invested in Deutsche Bank to try to take advantage of an effort at industrial reform in 1999, when the government took steps to encourage corporate giants to untangle their web of cross-shareholding. But not much came of it, he recalled, and he unloaded the stock. </P> "	"nyt_eng_200212.gz"
"134685"	"he"	"recalled"	" David Hackworth, a retired Army colonel with eight Purple Hearts from three wars, devoted a chapter to medics in his book about his service in Vietnam, ``Steel My Soldiers' Hearts.'' Many of them, he recalled, were conscientious objectors who would not carry a rifle but routinely braved bullets. </P> "	"nyt_eng_200212.gz"
"135371"	"he"	"recalled"	" Before American pressure forced the Israelis to withdraw, Fayyad spent 10 days in the compound, sharing a small, airless bedroom with Arafat and two other officials. At one point, he recalled, the Israelis demanded that everyone evacuate the compound, saying they were about to demolish it. ``I thought to myself, `This is it,''' he said. </P> "	"nyt_eng_200212.gz"
"135675"	"he"	"recalled"	" That philosophy grew out of the founder's own experience with harried authorities. When Miller first reported the 1984 disappearance of his daughter, he recalled, local police were nonchalant. </P> "	"nyt_eng_200301.gz"
"135678"	"he"	"recalled"	" That philosophy grew out of the founder's own experience with harried authorities. When Miller first reported the 1984 disappearance of his daughter, he recalled, local police were nonchalant. </P> "	"nyt_eng_200301.gz"
"135997"	"she"	"recalled"	" Running at remarkably steep angles up a grassy hill, Melinda Gann glanced over her shoulder and caught a glimpse of the beach falling far away from her as she recently made her way to the summit. She was alone and exhilarated. The view, she recalled, was almost as stunning as her achievement: leaving behind her body _ disabled with lupus and arthritis that has confined her to a wheelchair _ to enter a newly created, computer-generated world called There. </P> "	"nyt_eng_200301.gz"
"136148"	"he"	"recalled"	" Clyde E. Dorn, former safety director at a plant in Anniston, Ala., said he simply lied. Once, he recalled, he withheld test results that showed workers were severely overexposed to silica, which can cause the lung disease silicosis. Robert S. Rester, a former plant manager in Birmingham, said his workers fooled environmental regulators by submitting samples from the city water supply. It was just that simple, he said. </P> "	"nyt_eng_200301.gz"
"136158"	"they"	"recalled"	" One official in Texas was intensely interested, though _ Kathryn Delaney, the OSHA area director responsible for Tyler. She had long experience with Tyler Pipe. Union leaders admired her doggedness. Once, they recalled, she had threatened to open a field office across the street. Tyler Pipe's executives viewed her with utter contempt, several supervisors said. </P> "	"nyt_eng_200301.gz"
"136202"	"he"	"recalled"	" Clyde E. Dorn, former safety director at a plant in Anniston, Ala., said he simply lied. Once, he recalled, he withheld test results that showed workers were severely overexposed to silica, which can cause the lung disease silicosis. Robert S. Rester, a former plant manager in Birmingham, said his workers fooled environmental regulators by submitting samples from the city water supply. It was just that simple, he said. </P> "	"nyt_eng_200301.gz"
"136212"	"they"	"recalled"	" One official in Texas was intensely interested, though _ Kathryn Delaney, the OSHA area director responsible for Tyler. She had long experience with Tyler Pipe. Union leaders admired her doggedness. Once, they recalled, she had threatened to open a field office across the street. Tyler Pipe's executives viewed her with utter contempt, several supervisors said. </P> "	"nyt_eng_200301.gz"
"136666"	"he"	"recalled"	" ``I think that any black professional, any black executive, gets a cold shower when they step into corporate America, wherever they came from,'' said Turner. His came when he tried to persuade his bosses that they needed a new line of cards to appeal to black Americans. They didn't see the need, he recalled, because blacks already bought Hallmark cards. Turner persisted and got Hallmark to launch the Mahogany line of greeting cards. Despite this success, he said that he was one of just two black brand managers at the company when he left at the end of 1994. </P> "	"nyt_eng_200301.gz"
"136883"	"he"	"recalled"	" Nobody else, though, has as much explaining to do as Hart, who so far has been bearing his burden calmly. Several weeks ago, he recalled, he was asked at a news conference if he was prepared to answer the awkward questions about 1987 should he enter the presidential race. ``I said, `Yes, I'm prepared to deal with the subject,' and then I added with a straight face, `But maybe it won't come up.' I was trying to make a joke, but I'm afraid they took me seriously.'' </P> "	"nyt_eng_200301.gz"
"137853"	"he"	"recalled"	" Scribner was born in Chicago on Jan. 18, 1921. He was a sickly child, he recalled, in part from severe asthma. He also had eyesight problems, for which he went to London for special lenses. He later had two corneal transplants in each eye. </P> "	"nyt_eng_200306.gz"
"138515"	"he"	"recalled"	" One of the most difficult cases, he recalled, was the prosecution of former Kansas City, Kan., police Officer John Cheek, who was convicted of voluntary manslaughter in the 1994 shooting death of Milton Foster Jr. </P> "	"nyt_eng_200310.gz"
"138686"	"he"	"recalled"	" His first foray into arranging marriages, he recalled, was in 1996, after he received permission to work with student marriages at Tehran University. One terribly depressed fellow, Mahmoud Etemadar, confessed his love for a woman. Ardabili used her first name, Elaheh. </P> "	"nyt_eng_200311.gz"
"139616"	"he"	"recalled"	" In 1976, he recalled, Jimmy Carter's campaign was kept alive during the early primaries through fund-raising concerts by Southern rockers including the Allman Brothers Band, Charlie Daniels Band and Marshall Tucker Band. Daniels has since become a Republican. That same primary season, Linda Ronstadt and the Eagles were singing for then California Gov. Jerry Brown. </P> "	"nyt_eng_200407.gz"
"139825"	"he"	"recalled"	" One night while they were camping in a cave, he recalled, Zarqawi shared a special dream. He said he saw a vision of a sword falling from the sky. Jihad was written on its blade. </P> "	"nyt_eng_200407.gz"
"139899"	"he"	"recalled"	" The Israeli judge who sentenced him asked what he would have done with his life had he not found himself facing prison. The whole courtroom burst into laughter, he recalled, when he replied that he dreamed of being a lawyer. </P> "	"nyt_eng_200407.gz"
"140008"	"he"	"recalled"	" The people of Birney have probably seen more Shakespeare than 99 percent of the people in New York City, Jahnke said. One evening here, he recalled, as he listened to two cowboy-hatted ranchers compare a Malvolio they had seen six years earlier to the one they had just seen, he shook his head and said, Where in the hell am I? </P> "	"nyt_eng_200407.gz"
"140139"	"he"	"recalled"	" Rande's first agent, he recalled, was a former Air Force captain a few years older than him. I was taking a shotgun approach, continually dabbling, he said. With coaching from his agent, he said, he started a regular savings and investment plan in 1982. </P> "	"nyt_eng_200407.gz"
"140171"	"he"	"recalled"	" Rande's first agent, he recalled, was a former Air Force captain a few years older than him. I was taking a shotgun approach, continually dabbling, he said. With coaching from his agent, he said, he started a regular savings and investment plan in 1982. </P> "	"nyt_eng_200407.gz"
"140260"	"he"	"recalled"	" Once during a big stadium show in the 1980s, he recalled, he achieved his all-time most successful guitar face after jumping from a drum stand and sliding across the stage, smashing his knee badly against an amplifier. At which point, he said, the pain and the expression on my face probably out-Hendrixed Hendrix. And when I was in all that pain, I remember saying to myself, 'Go with it, J.J. Milk it. The crowd is eating this up.' </P> "	"nyt_eng_200407.gz"
"141105"	"he"	"recalled"	" He spent the first day, he recalled, in Football 101, getting the players lined up correctly and understanding the principles of the defense. </P> "	"nyt_eng_200408.gz"
"141314"	"he"	"recalled"	" And Sydney's Games in 2000, Hula said, reflected Australia's laid-back, humorous attitude. The opening ceremony was, he recalled, pretty much one joke after another. </P> "	"nyt_eng_200408.gz"
"142268"	"he"	"recalled"	" Saban's path to moguldom has certainly been unusual. He was born in Egypt but fled to Tel Aviv with his parents, his brother and his grandmother after the 1956 Suez War. Struggling to get by, the family lived in a one-room apartment and shared a bathroom, he recalled, with a hooker and a pimp. </P> "	"nyt_eng_200409.gz"
"142608"	"he"	"recalled"	" Back in the 1980s, he recalled, I used to look at litchis, they used to look so good, and I'd have to put them aside -- I'd only choose the broken ones on the ground. </P> "	"nyt_eng_200409.gz"
"143204"	"he"	"recalled"	" The problem was, this street didn't need a slight cultural shift, Eisner said. This street needed a dramatic about-face. For a time, he recalled, Disney toyed with the idea of closing off the block of 42nd Street between Seventh and Eighth avenues and turning it into a double-deck urban entertainment zone. </P> "	"nyt_eng_200409.gz"
"143597"	"he"	"recalled"	" In the 2000 presidential campaign, he recalled, Cheney was the best of the four candidates -- better in the televised debates than Bush, Democratic presidential candidate Al Gore and Joe Lieberman, the Democratic vice presidential candidate. </P> "	"nyt_eng_200410.gz"
